id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
ec54d47a-34a8-4198-8a24-aa704d3f6d8c,bezoekende hoogleraren en docenten,nl-nl,Gastprofessoren und Lehrer,de-de,van Gassen,All rights reserved,True,False,
5aa0c4cb-28dc-4b5b-ae27-8881bd4c8af7,studenten,nl-nl,Studenten,de-de,van Gassen,All rights reserved,True,False,
1bedc2a5-b1dd-4e84-8d99-969e0858404b,overige inkomsten,nl-nl,Andere Einkünfte,de-de,van Gassen,All rights reserved,True,False,
06f454bc-bd13-4d1a-9a99-45e2841ed62a,vermijden van dubbele belasting,nl-nl,vermeidung der Doppelbesteuerung,de-de,van Gassen,All rights reserved,True,False,
5f6bc75a-aede-42d6-816c-ce3becc5d31d,belastinggrondslag,nl-nl,Bemessungsgrundlage,de-de,van Gassen,All rights reserved,True,False,
c54a165d-1df6-4a3c-974d-a66bb64b9e4e,bestanddeel van het inkomen,nl-nl,Einkünfte,de-de,van Gassen,All rights reserved,True,False,
0d27614b-29b1-46ea-b474-45600b74de8b,werkelijk wordt belast,nl-nl,tatsächlich besteuert werden,de-de,van Gassen,All rights reserved,True,False,
693e2b3f-24eb-496d-a285-b1b3476751ce,samenwerkingsverband,nl-nl,Personengesellschaft,de-de,van Gassen,All rights reserved,True,False,
9cac989a-46d9-4739-825d-95a6fb7c1835,kapitaal,nl-nl,Kapital,de-de,van Gassen,All rights reserved,True,False,
7c378db3-0a9b-4dc0-b205-1be620c9b9d7,winst van het lichaam,nl-nl,Gewinne der ausschüttenden Gesellschaft,de-de,van Gassen,All rights reserved,True,False,
ac995ab6-6ec2-49e7-894c-4c321a4f63f5,verrekening van buitenlandse belasting,nl-nl,Anrechnung ausländischer Steuern,de-de,van Gassen,All rights reserved,True,False,
2723eced-20ba-498c-96c4-7c7e355de9e0,ingevolge het Nederlandse belastingrecht,nl-nl,nach niederländischem Recht,de-de,van Gassen,All rights reserved,True,False,
f11a7d88-4813-4503-9256-52df847d3dd5,directeursbeloningen,nl-nl,Aufsichtsrats- und Verwaltungsratsvergütungen,de-de,van Gassen,All rights reserved,True,False,
8acde94a-4cf5-4c83-a56f-14edf51040dd,"pensioenen, lijfrenten en socialezekerheidsuitkeringen",nl-nl,"Ruhegehälter, Renten und Sozialversicherungsleistungen",de-de,van Gassen,All rights reserved,True,False,
a797159e-fba7-4c2a-ae27-1b333d653e5c,belastingtarief,nl-nl,Steuersatz,de-de,van Gassen,All rights reserved,True,False,
9b4958f4-983d-465f-90f2-318286ed0b50,diplomatieke weg,nl-nl,diplomatischem Weg,de-de,van Gassen,All rights reserved,True,False,
5b52d106-f58c-4224-9d2d-0ef4d522e514,belastingverrekening,nl-nl,Steueranrechnung,de-de,van Gassen,All rights reserved,True,False,
45a45323-3281-44b2-81b5-d9cc4d8b83c6,Tweede Wereldoorlog,nl-nl,Zweiten Weltkrieg,de-de,van Gassen,All rights reserved,True,False,
46b069ae-9c7a-4770-b9f8-b17897fcbff9,dwangarbeider,nl-nl,Zwangsarbeiter,de-de,van Gassen,All rights reserved,True,False,
18b978a6-1dfe-4d78-b84c-14b0da375dd3,invaliditeitspensioenen,nl-nl,Verletztenrenten,de-de,van Gassen,All rights reserved,True,False,
369fa7c8-9802-4814-8f2d-aa058e5250ee,socialezekerheidswetgeving,nl-nl,Sozialversicherungsgesetze,de-de,van Gassen,All rights reserved,True,False,
2a1a19de-d1f0-49c2-a4e0-e81cbdb782fd,belastingvermindering,nl-nl,Steuerermäßigung,de-de,van Gassen,All rights reserved,True,False,
c081577d-f0e6-4945-9c59-c4b374404a3f,fiscale faciliëring,nl-nl,Steuervergünstigung,de-de,van Gassen,All rights reserved,True,False,
3abe388a-31e6-4459-a0ac-488e87b4c3e8,belasting over deze bestanddelen van het inkomen,nl-nl,Steuer auf diese Einkünfte,de-de,van Gassen,All rights reserved,True,False,
269bd942-154e-4a2e-a9fb-744ce61a2a4f,wettelijke vereisten,nl-nl,rechtlichen Voraussetzungen,de-de,van Gassen,All rights reserved,True,False,
e737cad1-0886-4ca3-b698-766d098ca951,Toepassing van het Verdrag in bijzondere gevallen,nl-nl,Anwendung des Abkommens in bestimmten Fällen,de-de,van Gassen,All rights reserved,True,False,
5cb2c90d-027e-4bd6-a867-6ee717d68e8d,non-discriminatie,nl-nl,Gleichbehandlung,de-de,van Gassen,All rights reserved,True,False,
74714ef2-55c8-4d1c-a6bf-c8169f61e276,onderdanen,nl-nl,Staatsangehörige,de-de,van Gassen,All rights reserved,True,False,
a40a2011-28a4-48c4-a92b-d5d038703a21,staatlozen,nl-nl,Staatenlose,de-de,van Gassen,All rights reserved,True,False,
4a6de347-9989-4d20-abc6-9c928f06d3a1,vaste inrichting,nl-nl,Betriebsstätte,de-de,van Gassen,All rights reserved,True,False,
305dfe3d-0159-40eb-b0ce-1344eef08f21,"persoonlijke aftrekken, tegemoetkomingen en verminderingen",nl-nl,"Steuerfreibeträge, -vergünstigungen und -ermäßigungen",de-de,van Gassen,All rights reserved,True,False,
18a0ecef-aecf-42f8-801b-277b12827bc9,"interest, royalty’s en andere uitgaven",nl-nl,"Zinsen, Lizenzgebühren und andere Entgelte",de-de,van Gassen,All rights reserved,True,False,
83131517-cea6-4607-9108-5e0c6b360e61,pensioenregeling,nl-nl,Altersversorgungssystem,de-de,van Gassen,All rights reserved,True,False,
70559ddc-476e-4e16-a3d7-e6f0f96003fb,publiekrechtelijk socialezekerheidsstelsel,nl-nl,staatlichen Sozialversicherungssystems,de-de,van Gassen,All rights reserved,True,False,
337f51c0-052e-4e36-9197-7fa4e242fd76,procedure voor onderling overleg,nl-nl,Verständigungsverfahren,de-de,van Gassen,All rights reserved,True,False,
37d125ff-5ac7-40c3-b6ef-9183c99a33ca,boekenonderzoeken op grensoverschrijdende bedrijventerreinen,nl-nl,Außenprüfungen in grenzüberschreitenden Gewerbegebieten,de-de,van Gassen,All rights reserved,True,False,
650a2002-7eda-4dbf-a647-bd7b53b10a40,uitwisseling van informatie,nl-nl,Informationsaustausch,de-de,van Gassen,All rights reserved,True,False,
