id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
670f98d3-d314-4990-859f-be4b3df9089f,uitbreiding tot andere gebieden,nl-nl,Ausweitung des räumlichen Geltungsbereichs,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e5b5d91d-1a70-493e-bd5e-d4e36fb34975,inwerkingtreding,nl-nl,Inkrafttreten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
b147ff3b-8a0c-43c8-b8ab-683a4b4abc65,bekrachtiging,nl-nl,Ratifikation,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e62eb222-5bd0-4d4b-9ef1-c6c072c342e1,akten van bekrachtiging,nl-nl,Ratifikationsurkunden,de-de,van Gassen,All rights reserved,TRUE,FALSE,
46f56f63-292f-4f32-b913-5e18cf17dba7,in werking treden,nl-nl,in Kraft treten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
188f3a2b-4c21-4d18-975e-63cac527ea73,belastingen geheven aan de bron,nl-nl,im Abzugsweg erhobenen Steuern,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9e82bd96-aeeb-468e-b65a-01eec31e584d,overige belastingen,nl-nl,übrigen Steuern,de-de,van Gassen,All rights reserved,TRUE,FALSE,
d08a73a5-20c2-4313-845a-d4084031b1c5,kalenderjaar,nl-nl,Kalenderjahr,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e951cec7-3aad-46ca-8dc2-0116d69e749d,Overeenkomst van 1959,nl-nl,Abkommen von 1959,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2ea03843-fe7d-4f71-ba26-ed41cd4ac71f,Aanvullend Protocol,nl-nl,Zusatzprotokoll,de-de,van Gassen,All rights reserved,TRUE,FALSE,
1aaedddc-ff1f-4884-bef7-7558a1eb1071,Tweede Aanvullend Protocol,nl-nl,Zweite Zusatzprotokoll,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4d5a2f44-fe98-47e4-bec0-7dce2b961f2f,Derde Aanvullend Protocol,nl-nl,Dritte Zusatzprotokoll,de-de,van Gassen,All rights reserved,TRUE,FALSE,
5565eeda-fcbf-4ecd-a89f-3f61c5c7218b,openstaande gevallen,nl-nl,offenen Fällen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
0a9b9194-d1c4-4ec0-8120-233e299f1cb7,"belastingen, belastingjaren en -tijdvakken",nl-nl,"Steuern, Veranlagungsjahre und -zeiträume",de-de,van Gassen,All rights reserved,TRUE,FALSE,
2d4a3da0-151f-4162-be67-028ca3b38a34,voordelen,nl-nl,Vergünstigungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
ff00cf90-0a19-49b3-b98a-55f717639b3d,beëindiging,nl-nl,Kündigung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
efa310ec-c1f6-4d81-8ecf-543e053db1c9,beëindigen,nl-nl,kündigen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
28ea03d7-111b-407e-a830-5e8c7af6dfe1,kennisgeving van beëindiging,nl-nl,Kündigung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c2764460-5128-4a18-a583-75a207f61fe7,langs diplomatieke weg,nl-nl,auf diplomatischem Weg,de-de,van Gassen,All rights reserved,TRUE,FALSE,
1a23028b-01aa-4883-b2c0-725d22a8f826,verstrijken van een tijdvak van vijf jaar,nl-nl,Ablauf von fünf Jahren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
1b47c6e1-118d-4725-b9ef-9dc5ef183494,GEDAAN te Berlijn,nl-nl,GESCHEHEN zu Berlin,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9d09477f-6f96-48d8-98b7-58782295e5ac,Onderlinge overeenkomst tussen het Koninkrijk der Nederlanden en de Bondsrepubliek Duitsland,nl-nl,Verständigungsvereinbarung zwischen dem Königreich der Niederlande und der Bundesrepublik Deutschland,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e48394ed-3324-43f8-b406-10c23c599e44,arbitrageprocedure,nl-nl,Schiedsverfahren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
083e31d4-5564-4dde-8799-78d10b897dfe,verzoek om arbitrage,nl-nl,Schiedsantrag,de-de,van Gassen,All rights reserved,TRUE,FALSE,
26eb4bfb-b37b-4ffb-9bae-949549c5af19,arbiters,nl-nl,Schiedsrichter,de-de,van Gassen,All rights reserved,TRUE,FALSE,
165c5822-87cd-41b5-8d9d-47355aaf567b,voorzitter,nl-nl,Vorsitzender,de-de,van Gassen,All rights reserved,TRUE,FALSE,
0835faae-e2b7-4712-9403-00af69717432,hoogstgeplaatste functionaris van het Secretariaat van het Centre for Tax Policy and Administration van de OESO,nl-nl,hochrangigste Mitglied des Sekretariats des Zentrums für Steuerpolitik und Steuerverwaltung der OECD,de-de,van Gassen,All rights reserved,TRUE,FALSE,
8fe6a3c4-4028-457b-9f49-155871ed4a73,gestroomlijnde arbitrageprocedure,nl-nl,vereinfachtes Schiedsverfahren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
cc063313-fb67-45c5-828d-1c6141ba6bc3,vertrouwelijkheid,nl-nl,Vertraulichkeit,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4c198104-e02c-46d4-931a-52e1ebd1db27,procedure en bewijsvoering,nl-nl,Verfahrens- und Beweisregeln,de-de,van Gassen,All rights reserved,TRUE,FALSE,
bd7862ab-d34d-423d-a544-0c57a357e056,deelname door de persoon die om de arbitrage heeft verzocht,nl-nl,Beteiligung des Antragstellers,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c2e4153a-d1ea-4b5b-8821-b792ebe15f36,logistieke maatregelen,nl-nl,Organisatorisches,de-de,van Gassen,All rights reserved,TRUE,FALSE,
bd19695d-d3af-46d3-b6b4-c591c25e0143,kosten,nl-nl,Kosten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
26367cdc-d560-416e-8215-6ea3c5b1be6b,toepasselijke rechtsbeginselen,nl-nl,anzuwendende Rechtsgrundsätze,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e454a635-966c-49b2-a8b3-be2b35ef13a1,arbitrale uitspraak,nl-nl,Schiedsspruch,de-de,van Gassen,All rights reserved,TRUE,FALSE,
809145d4-e5cd-41b7-86b9-e8f15fa9c31e,definitieve uitspraak,nl-nl,Endgültige Entscheidung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
3ae04567-f843-4f93-af48-1794b5ecd684,tenuitvoerlegging van de arbitrale uitspraak,nl-nl,Umsetzung des Schiedsspruchs,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9069cfc5-34d1-40c5-8bd5-eca1e6096e49,Europees Parlement,nl-nl,Europäisches Parlament,de-de,van Gassen,All rights reserved,TRUE,FALSE,
af38287f-3a91-479d-8352-fa5cb29c44a1,stille vennoot,nl-nl,stiller Gesellschafter,de-de,van Gassen,All rights reserved,TRUE,FALSE,
52b21622-8442-40d3-943b-645321c51e70,lening met een rentepercentage gekoppeld aan de winst van de schuldenaar,nl-nl,partiarisches Darlehen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
358f96df-b1d3-497d-a04b-b773f1a947ee,obligaties met winstdeling,nl-nl,Gewinnobligationen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
998f98ea-6b62-4bf6-9a9f-0b7288c510e2,besloten fondsen voor gemene rekening,nl-nl,geschlossene Fonds für gemeinsame Rechnung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4eb0a579-0d55-474b-a392-e208dfd9013b,investeringsregelingen of samenwerkingsverbanden,nl-nl,Investmentvermögen oder Personengesellschaften,de-de,van Gassen,All rights reserved,TRUE,FALSE,
